548533,520990
548533,520996
548533,585494
548534,408268
548535,2375
548536,63926
548536,63932
548537,2514
548537,733928
548538,2464
548538,2472
548538,2510
548538,733828
548538,733844
548538,733920
548539,2515
548539,14587
548539,733930
548540,3003
548540,886508
548541,298657
548542,2669
548543,10903
548543,10963
548544,5236
548544,5243
548544,520108
548544,520112
548545,63709
548545,265167
548545,520154
548546,3527
548546,4142
548546,768322
548547,163390
548547,163407
548547,413818
548547,420308
548547,452554
548547,454404
548547,565158
548547,579518
548547,595058
548547,734040
548547,882766
548547,882790
548547,883716
548547,883766
548548,163328
548548,163371
548548,542670
548548,579526
548548,712258
548548,901600
548549,11289
548549,12295
548549,13872
548550,163427
548550,565162
548550,734044
548551,67175
548551,67178
548551,513060
548551,513062
548551,604206
548551,912012
